,date,ticker,conid,ret_TIME_20,hold_TIME_20,early_TIME_20,ret_RANK_50,hold_RANK_50,early_RANK_50,gap_RANK_50,gapunres_RANK_50,rem_RANK_50,ret_RANK_25,hold_RANK_25,early_RANK_25,gap_RANK_25,gapunres_RANK_25,rem_RANK_25,ret_RANK_100,hold_RANK_100,early_RANK_100,gap_RANK_100,gapunres_RANK_100,rem_RANK_100,tloss_50,cov20_50,tloss_25,cov20_25,tloss_100,cov20_100
22,2025-07-15,LVS,32602412,0.08082631367829918,20,False,-0.014440433212996373,2,True,False,False,0.09666259666259669,-0.014440433212996373,2,True,False,False,0.09666259666259669,-0.014841556357801933,3,True,False,False,0.09710912052117271,1.0,True,1.0,True,2.0,True
23,2025-07-15,NCLH,120643512,0.06596306068601576,20,False,0.03913808267370267,8,True,False,False,0.025814642403723997,0.036059806508355274,5,True,False,False,0.028862478777589073,0.03913808267370267,8,True,False,False,0.025814642403723997,7.0,True,4.0,True,7.0,True
24,2025-07-15,TPR,292491487,0.09114173228346467,20,False,0.052460629921259994,11,True,False,False,0.036753015991770166,0.06958661417322842,9,True,False,False,0.02015275605042799,0.052460629921259994,11,True,False,False,0.036753015991770166,10.0,True,8.0,True,10.0,True
25,2025-07-15,WYNN,16454492,0.013423423423423397,20,False,-0.012522522522522506,3,True,False,False,0.026274974911048243,-0.007927927927927847,2,True,False,False,0.021521976026153133,-0.03423423423423422,4,True,False,False,0.04934701492537297,2.0,True,1.0,True,3.0,True
26,2025-07-15,ON,8677881,-0.15136602749024264,20,False,-0.04870184965212965,7,True,False,False,-0.10792008562254729,0.015102664177838232,3,True,False,False,-0.16399197592778336,-0.04870184965212965,7,True,False,False,-0.10792008562254729,6.0,True,2.0,True,6.0,True
27,2025-07-15,LUV,9282,-0.1726366819283599,20,False,-0.10180447077834642,8,True,False,False,-0.07886056971514255,-0.01292755184486949,3,True,False,False,-0.16180081855388817,-0.10180447077834642,8,True,False,False,-0.07886056971514255,7.0,True,2.0,True,7.0,True
28,2025-07-16,TPR,292491487,0.12774411443329692,20,False,0.06218337141154273,10,True,False,False,0.06172262227625547,0.0794675672990961,8,True,False,False,0.04472255452286733,0.06218337141154273,10,True,False,False,0.06172262227625547,9.0,True,7.0,True,9.0,True
29,2025-07-16,AMD,4391,0.1520489755122436,20,False,0.04222888555722126,16,True,False,False,0.10537041476864051,0.1373063468265867,11,True,False,False,0.012962759529825174,0.04222888555722126,16,True,False,False,0.10537041476864051,15.0,True,10.0,True,15.0,True
30,2025-07-16,DAL,44001820,0.06947444204463649,20,False,-0.01367890568754504,7,True,False,False,0.0843065693430658,-0.01367890568754504,7,True,False,False,0.0843065693430658,-0.01367890568754504,7,True,False,False,0.0843065693430658,6.0,True,6.0,True,6.0,True
31,2025-07-17,TPR,292491487,-0.06333202819107286,20,False,0.04669146436961635,9,True,False,False,-0.10511549611895643,0.06372357086922475,7,True,False,False,-0.11944418882856356,0.04669146436961635,9,True,False,False,-0.10511549611895643,8.0,True,6.0,True,8.0,True
32,2025-07-17,COHR,584127832,-0.08605903470283205,20,False,-0.013262863980853634,6,True,False,False,-0.07377463365336023,-0.03011567610690069,4,True,False,False,-0.0576804441702653,0.03550059832469099,12,True,False,False,-0.11739214175654855,5.0,True,3.0,True,11.0,True
33,2025-07-17,GEV,691984365,0.09663784485328941,20,False,0.04486381254713523,4,True,False,False,0.049550986151909227,-0.020450041215777648,3,True,False,False,0.1195323270845643,0.04486381254713523,4,True,False,False,0.049550986151909227,3.0,True,2.0,True,3.0,True
34,2025-07-18,TPR,292491487,-0.025913749758267324,20,False,0.03393927673564123,8,True,False,False,-0.05788833816515493,0.050763875459292285,6,True,False,False,-0.07297322168031661,0.03393927673564123,8,True,False,False,-0.05788833816515493,7.0,True,5.0,True,7.0,True
35,2025-07-21,AMD,4391,0.1219108280254777,20,False,0.06267515923566891,13,True,False,False,0.05574202829057762,0.1596178343949044,8,True,False,False,-0.03251675271888399,0.06267515923566891,13,True,False,False,0.05574202829057762,12.0,True,7.0,True,12.0,True
36,2025-07-21,UAL,79498203,0.10850027070925838,20,False,-0.030536004331348066,4,True,False,False,0.1434156148776946,-0.030536004331348066,4,True,False,False,0.1434156148776946,-0.030536004331348066,4,True,False,False,0.1434156148776946,3.0,True,3.0,True,3.0,True
37,2025-07-21,TPR,292491487,-0.06108448454092663,20,False,0.004886758763274157,7,True,False,False,-0.06565042551201727,0.021238605394229948,5,True,False,False,-0.08061102420171162,0.004886758763274157,7,True,False,False,-0.06565042551201727,6.0,True,4.0,True,6.0,True
38,2025-07-22,DHI,268627,0.09517915309446257,20,False,-0.039087947882736174,2,True,False,False,0.1397288135593222,-0.039087947882736174,2,True,False,False,0.1397288135593222,-0.05511400651465803,3,True,False,False,0.1590595697738557,1.0,True,1.0,True,2.0,True
39,2025-07-22,TPR,292491487,-0.07840000000000003,20,False,0.006399999999999961,6,True,False,False,-0.08426073131955492,0.022776470588235398,4,True,False,False,-0.0989233459096347,0.006399999999999961,6,True,False,False,-0.08426073131955492,5.0,True,3.0,True,5.0,True
40,2025-07-23,TEL,731466408,-0.0024252623242920768,20,False,-0.0009899029895069633,11,True,False,False,-0.001436781609195359,-0.0009899029895069633,11,True,False,False,-0.001436781609195359,-0.0009899029895069633,11,True,False,False,-0.001436781609195359,10.0,True,10.0,True,10.0,True
41,2025-07-23,GEV,691984365,-0.038853472807338196,20,False,0.058407389154730316,11,True,False,False,-0.09189359688781407,0.058407389154730316,11,True,False,False,-0.09189359688781407,0.0190292990795351,13,True,False,False,-0.056801872074882964,10.0,True,10.0,True,12.0,True
42,2025-07-23,TPR,292491487,-0.09434826417513964,20,False,-0.020518457451680794,5,True,False,False,-0.07537641447676047,-0.004580012824035862,3,True,False,False,-0.09018128278273674,-0.020518457451680794,5,True,False,False,-0.07537641447676047,4.0,True,2.0,True,4.0,True
43,2025-07-24,BKR,281316445,-0.049431321084864366,20,False,-0.03762029746281714,10,True,False,False,-0.012272727272727213,-0.049431321084864366,7,True,False,False,0.0,-0.03762029746281714,10,True,False,False,-0.012272727272727213,9.0,True,6.0,True,9.0,True
44,2025-07-24,GEV,691984365,-0.028799461512572733,20,False,0.06699040017949565,10,True,False,False,-0.0897757483815732,0.06699040017949565,10,True,False,False,-0.0897757483815732,0.027292978829110304,12,True,False,False,-0.0546021840873635,9.0,True,9.0,True,11.0,True
45,2025-07-25,TEL,731466408,-0.014707295972315682,20,False,-0.029895222531961974,9,True,False,False,0.01565596512088785,-0.029895222531961974,9,True,False,False,0.01565596512088785,-0.029895222531961974,9,True,False,False,0.01565596512088785,8.0,True,8.0,True,8.0,True
46,2025-07-25,GEV,691984365,-0.05820754277913087,20,False,0.03285809584386956,9,True,False,False,-0.08816858674917749,0.03285809584386956,9,True,False,False,-0.08816858674917749,-0.00556943173179858,11,True,False,False,-0.052932917316692585,8.0,True,8.0,True,10.0,True
47,2025-07-25,FIX,6607708,0.001074425762987552,20,False,0.007724250079855777,11,True,False,False,-0.0065988531250898985,0.007724250079855777,11,True,False,False,-0.0065988531250898985,0.007724250079855777,11,True,False,False,-0.0065988531250898985,10.0,True,10.0,True,10.0,True
48,2025-07-25,DECK,268376,-0.06632434745400084,20,False,-0.11022678647839101,5,True,False,False,0.04934115610272194,-0.11022678647839101,5,True,False,False,0.04934115610272194,-0.1159606332905434,6,True,False,False,0.056147144240077385,4.0,True,4.0,True,5.0,True
49,2025-07-28,BKR,281316445,-0.04554242749731463,20,False,-0.05477980665950588,8,True,False,False,0.009772727272727266,-0.0663802363050483,5,True,False,False,0.02231937413713747,-0.05477980665950588,8,True,False,False,0.009772727272727266,7.0,True,4.0,True,7.0,True
50,2025-07-28,GEV,691984365,-0.07002130747614488,20,False,0.02796220239014291,8,True,False,False,-0.09531820298301219,0.02796220239014291,8,True,False,False,-0.09531820298301219,-0.01028317326992556,10,True,False,False,-0.060358814352574175,7.0,True,7.0,True,9.0,True
51,2025-07-28,TEL,731466408,-0.020110824496035185,20,False,-0.03582688449412441,8,True,False,False,0.016300039635354757,-0.03582688449412441,8,True,False,False,0.016300039635354757,-0.03582688449412441,8,True,False,False,0.016300039635354757,7.0,True,7.0,True,7.0,True
52,2025-07-28,FIX,6607708,-0.0025830844048083668,20,False,0.0015729396654977634,10,True,False,False,-0.004149497161628712,0.0015729396654977634,10,True,False,False,-0.004149497161628712,0.0015729396654977634,10,True,False,False,-0.004149497161628712,9.0,True,9.0,True,9.0,True
53,2025-07-29,FIX,6607708,0.028676545436037593,20,False,0.009292247735105397,9,True,False,False,0.019205832348788254,0.009292247735105397,9,True,False,False,0.019205832348788254,0.009292247735105397,9,True,False,False,0.019205832348788254,8.0,True,8.0,True,8.0,True
54,2025-07-29,DECK,268376,0.014093301222014132,20,False,-0.0726072607260726,3,True,False,False,0.09348850629989425,-0.0726072607260726,3,True,False,False,0.09348850629989425,-0.07858353402907858,4,True,False,False,0.10058083252662153,2.0,True,2.0,True,3.0,True
55,2025-07-29,EME,6820,-0.027332882762522992,20,False,-0.026987095861559562,9,True,False,False,-0.0003553775078343202,-0.0009587727708533222,5,True,False,False,-0.026399421037726856,-0.026987095861559562,9,True,False,False,-0.0003553775078343202,8.0,True,4.0,True,8.0,True
56,2025-07-29,BKR,281316445,-0.02841530054644803,20,False,-0.03825136612021862,7,True,False,False,0.010227272727272751,-0.05005464480874311,4,True,False,False,0.02277956741831577,-0.03825136612021862,7,True,False,False,0.010227272727272751,6.0,True,3.0,True,6.0,True
57,2025-07-29,TEL,731466408,-0.01080460869149491,20,False,-0.03504326624276899,7,True,False,False,0.02511890606420919,-0.03504326624276899,7,True,False,False,0.02511890606420919,-0.03504326624276899,7,True,False,False,0.02511890606420919,6.0,True,6.0,True,6.0,True
58,2025-07-30,BKR,281316445,-0.01647265539204923,20,False,-0.033604216999780334,6,True,False,False,0.017727272727272814,-0.045464528882055766,3,True,False,False,0.030372756557754288,-0.033604216999780334,6,True,False,False,0.017727272727272814,5.0,True,2.0,True,5.0,True
59,2025-07-30,TEL,731466408,0.00430617379523901,20,False,-0.02341784401006386,6,True,False,False,0.028388822829964244,-0.02341784401006386,6,True,False,False,0.028388822829964244,-0.02341784401006386,6,True,False,False,0.028388822829964244,5.0,True,5.0,True,5.0,True
60,2025-07-30,GNRC,72529783,0.03309392265193378,20,False,0.10342541436464092,12,True,False,False,-0.06373923492890043,0.10342541436464092,12,True,False,False,-0.06373923492890043,0.10342541436464092,12,True,False,False,-0.06373923492890043,11.0,True,11.0,True,11.0,True
61,2025-07-30,FIX,6607708,0.009758595672646031,20,False,-0.012674794087941255,8,True,False,False,0.022721378555168315,-0.012674794087941255,8,True,False,False,0.022721378555168315,-0.012674794087941255,8,True,False,False,0.022721378555168315,7.0,True,7.0,True,7.0,True
62,2025-07-31,GEV,691984365,-0.04028532917354477,20,False,0.008299383604174038,5,True,False,False,-0.04818480856752316,0.008299383604174038,5,True,False,False,-0.04818480856752316,-0.029214436081115847,7,True,False,False,-0.011404056162246379,4.0,True,4.0,True,6.0,True
63,2025-07-31,TEL,731466408,0.011130012150668334,20,False,-0.01900364520048603,5,True,False,False,0.030717399920729305,-0.01900364520048603,5,True,False,False,0.030717399920729305,-0.01900364520048603,5,True,False,False,0.030717399920729305,4.0,True,4.0,True,4.0,True
64,2025-07-31,GLW,7655,0.08997469955724235,20,False,0.04395951929158759,9,True,False,False,0.044077552256891916,0.04395951929158759,9,True,False,False,0.044077552256891916,0.032732447817836796,10,True,False,False,0.05542795896493646,8.0,True,8.0,True,9.0,True
65,2025-07-31,EBAY,4347086,0.011444141689373355,20,False,0.07302452316076291,11,True,False,False,-0.057389537836465276,0.07302452316076291,11,True,False,False,-0.057389537836465276,0.08468664850136243,17,True,False,False,-0.067524115755627,10.0,True,10.0,True,16.0,True
66,2025-07-31,GNRC,72529783,-0.03990959987672715,20,False,0.025835944321742188,11,True,False,False,-0.06408972561586224,0.025835944321742188,11,True,False,False,-0.06408972561586224,0.025835944321742188,11,True,False,False,-0.06408972561586224,10.0,True,10.0,True,10.0,True
67,2025-07-31,FIX,6607708,0.03797810322764117,20,False,-0.01313806341532775,7,True,False,False,0.05179667463908033,-0.01313806341532775,7,True,False,False,0.05179667463908033,-0.01313806341532775,7,True,False,False,0.05179667463908033,6.0,True,6.0,True,6.0,True
68,2025-08-01,DHI,268627,0.12761144377910827,20,False,0.031270791749833604,3,True,False,False,0.09341935483870967,0.031270791749833604,3,True,False,False,0.09341935483870967,0.031270791749833604,3,True,False,False,0.09341935483870967,2.0,True,2.0,True,2.0,True
69,2025-08-01,GEV,691984365,-0.06630616907844622,20,False,0.014120335110434201,4,True,False,False,-0.07930666746774406,0.014120335110434201,4,True,False,False,-0.07930666746774406,-0.02361005331302357,6,True,False,False,-0.04372854914196567,3.0,True,3.0,True,5.0,True
70,2025-08-01,FIX,6607708,0.011620883072055221,20,False,-0.0017834028476916286,6,True,False,False,0.0134282338702707,-0.0017834028476916286,6,True,False,False,0.0134282338702707,-0.0017834028476916286,6,True,False,False,0.0134282338702707,5.0,True,5.0,True,5.0,True
71,2025-08-01,GNRC,72529783,-0.04327841760057838,20,False,0.031451737850539674,10,True,False,False,-0.07245143200480675,0.031451737850539674,10,True,False,False,-0.07245143200480675,0.031451737850539674,10,True,False,False,-0.07245143200480675,9.0,True,9.0,True,9.0,True
72,2025-08-04,DHI,268627,0.11077766179540705,20,False,0.011221294363256806,2,True,False,False,0.0984516129032258,0.011221294363256806,2,True,False,False,0.0984516129032258,0.011221294363256806,2,True,False,False,0.0984516129032258,1.0,True,1.0,True,1.0,True
73,2025-08-04,WSM,5019164,-0.04268900857769797,20,False,0.009475364053460833,10,True,False,False,-0.051674735698053476,0.008477957310991435,6,True,False,False,-0.050736821283750344,0.010373030121683557,11,True,False,False,-0.05251727541954587,9.0,True,5.0,True,10.0,True
74,2025-08-04,GEV,691984365,-0.12536777464278714,20,False,0.004526457141994955,3,True,False,False,-0.12930892049806997,0.004526457141994955,3,True,False,False,-0.12930892049806997,-0.03284699066041008,5,True,False,False,-0.09566302652106096,2.0,True,2.0,True,4.0,True
75,2025-08-04,FIX,6607708,-0.000786658275644947,20,False,-0.007294467646890568,5,True,False,False,0.006555629196323132,-0.007294467646890568,5,True,False,False,0.006555629196323132,-0.007294467646890568,5,True,False,False,0.006555629196323132,4.0,True,4.0,True,4.0,True
76,2025-08-04,GNRC,72529783,-0.08613755536323375,20,False,0.01674896909840662,9,True,False,False,-0.10119166833566995,0.01674896909840662,9,True,False,False,-0.10119166833566995,0.01674896909840662,9,True,False,False,-0.10119166833566995,8.0,True,8.0,True,8.0,True
77,2025-08-05,GEV,691984365,-0.11186357200024633,20,False,0.024702948962630034,2,True,False,False,-0.1332742538714572,0.024702948962630034,2,True,False,False,-0.1332742538714572,-0.01342116604075605,4,True,False,False,-0.0997815912636506,1.0,True,1.0,True,3.0,True
78,2025-08-05,FIX,6607708,0.013363222214187509,20,False,0.003774676404656674,4,True,False,False,0.009552488257499547,0.003774676404656674,4,True,False,False,0.009552488257499547,0.003774676404656674,4,True,False,False,0.009552488257499547,3.0,True,3.0,True,3.0,True
79,2025-08-06,FIX,6607708,0.048519081758273686,20,False,0.005228474183503362,3,True,False,False,0.04306544102815324,0.005228474183503362,3,True,False,False,0.04306544102815324,0.005228474183503362,3,True,False,False,0.04306544102815324,2.0,True,2.0,True,2.0,True
80,2025-08-07,GLW,7655,0.09928968499073498,20,False,0.019456454601605833,4,True,False,False,0.07830960315056057,0.019456454601605833,4,True,False,False,0.07830960315056057,0.008492896849907394,5,True,False,False,0.090032154340836,3.0,True,3.0,True,4.0,True
81,2025-08-07,FIX,6607708,0.017107555837161392,20,False,-0.0005328110824704968,2,True,False,False,0.017649770913177543,-0.0005328110824704968,2,True,False,False,0.017649770913177543,-0.0005328110824704968,2,True,False,False,0.017649770913177543,1.0,True,1.0,True,1.0,True
82,2025-08-07,ANET,740948854,0.025631820792647808,20,False,-0.06181792073520975,10,True,False,False,0.09321190785949351,-0.021108558299827718,6,True,False,False,0.0477482763679038,-0.06181792073520975,10,True,False,False,0.09321190785949351,9.0,True,5.0,True,9.0,True
83,2025-08-08,EBAY,4347086,-0.0012883830792356221,20,False,0.057010951256173614,5,True,False,False,-0.0551549009649569,0.057010951256173614,5,True,False,False,-0.0551549009649569,0.0684990337126905,11,True,False,False,-0.06531350482315113,4.0,True,4.0,True,10.0,True
84,2025-08-08,GLW,7655,0.09700471339516503,20,False,0.003801125133039429,3,True,False,False,0.0928506513177827,0.003801125133039429,3,True,False,False,0.0928506513177827,-0.006994070244792372,4,True,False,False,0.10473128158015621,2.0,True,2.0,True,3.0,True
85,2025-08-08,ANET,740948854,0.0059635005029456956,20,False,-0.06114384250610738,9,True,False,False,0.07147776842427489,-0.020405230636585725,5,True,False,False,0.02691799911984738,-0.06114384250610738,9,True,False,False,0.07147776842427489,8.0,True,4.0,True,8.0,True
86,2025-08-08,APP,481863646,0.19970174130444307,20,False,-0.0972849686389754,9,True,False,False,0.3289927603129099,-0.04710732926882766,5,True,False,False,0.25901035673187556,-0.08125356375279624,10,True,False,False,0.30580287876256174,8.0,True,4.0,True,9.0,True
87,2025-08-11,GLW,7655,0.11403508771929816,20,False,0.016004924592182057,2,True,False,False,0.09648591335958812,0.016004924592182057,2,True,False,False,0.09648591335958812,0.005078485687904033,3,True,False,False,0.10840606338998615,1.0,True,1.0,True,2.0,True
88,2025-08-11,EBAY,4347086,-0.02990556138509959,20,False,0.03305351521511013,4,True,False,False,-0.06094464195022853,0.03305351521511013,4,True,False,False,-0.06094464195022853,0.04428121720881428,10,True,False,False,-0.07104099678456588,3.0,True,3.0,True,9.0,True
89,2025-08-11,ANET,740948854,0.03094805666545586,20,False,-0.050708318198329216,8,True,False,False,0.0860182138210761,-0.009516890664729383,4,True,False,False,0.04085374798298358,-0.050708318198329216,8,True,False,False,0.0860182138210761,7.0,True,3.0,True,7.0,True
90,2025-08-11,APP,481863646,0.19887022638429475,20,False,-0.1158984492461016,8,True,False,False,0.35603226276662925,-0.06675544482151297,4,True,False,False,0.2846260069044879,-0.10019760298981906,9,True,False,False,0.3323705631012339,7.0,True,3.0,True,8.0,True
91,2025-08-12,EBAY,4347086,-0.05944776426952392,20,False,0.01432103853286626,3,True,False,False,-0.07272727272727264,0.01432103853286626,3,True,False,False,-0.07272727272727264,0.025345147331547357,9,True,False,False,-0.08269694533762051,2.0,True,2.0,True,8.0,True
92,2025-08-12,ANET,740948854,0.06704424778761053,20,False,-0.07490265486725678,7,True,False,False,0.15343996326624332,-0.03476106194690265,3,True,False,False,0.10547161507994707,-0.07490265486725678,7,True,False,False,0.15343996326624332,6.0,True,2.0,True,6.0,True
93,2025-08-12,APP,481863646,0.2143897216274091,20,False,-0.11858672376873658,7,True,False,False,0.37777561828871287,-0.06959314775160597,3,True,False,False,0.3052243958573073,-0.10293361884368302,8,True,False,False,0.353734514119304,6.0,True,2.0,True,7.0,True
94,2025-08-13,LEN,9091,0.0702880281152114,20,False,0.020475208190083416,11,True,False,False,0.04881335629258077,0.012988005195202268,4,True,False,False,0.056565351836488365,0.020475208190083416,11,True,False,False,0.04881335629258077,10.0,True,3.0,True,10.0,True
95,2025-08-13,CRH,655276609,0.007215134183897964,20,False,-0.026044874615046232,7,True,False,False,0.03414942632577467,-0.026044874615046232,7,True,False,False,0.03414942632577467,-0.026044874615046232,7,True,False,False,0.03414942632577467,6.0,True,6.0,True,6.0,True
96,2025-08-14,LEN,9091,0.052280567267152245,20,False,0.023917209658873118,10,True,False,False,0.027700831024930928,0.01640475277884268,3,True,False,False,0.03529677954596888,0.023917209658873118,10,True,False,False,0.027700831024930928,9.0,True,2.0,True,9.0,True
97,2025-08-14,MPWR,32106121,-0.017283019757071583,20,False,-0.02971218529470665,2,True,False,False,0.012809771852499319,-0.02971218529470665,2,True,False,False,0.012809771852499319,-0.02971218529470665,2,True,False,False,0.012809771852499319,1.0,True,1.0,True,1.0,True
98,2025-08-14,CRH,655276609,0.014675615212528026,20,False,-0.00948545861297545,6,True,False,False,0.02439244737555346,-0.00948545861297545,6,True,False,False,0.02439244737555346,-0.00948545861297545,6,True,False,False,0.02439244737555346,5.0,True,5.0,True,5.0,True
99,2025-08-14,EXPE,98542021,0.07234555984555979,20,False,0.031032818532818585,9,True,False,False,0.04006927865936438,-0.009121621621621556,5,True,False,False,0.08221713506404948,0.027606177606177562,10,True,False,False,0.04353747886530157,8.0,True,4.0,True,9.0,True
100,2025-08-14,INTC,270639,0.009220452640402277,20,False,0.03772003352891873,11,True,False,False,-0.02746365105008086,0.03772003352891873,11,True,False,False,-0.02746365105008086,0.0008382229673091768,12,True,False,False,0.008375209380234505,10.0,True,10.0,True,11.0,True
101,2025-08-15,UAL,79498203,0.035866442088576145,20,False,0.03041712077677583,8,True,False,False,0.005288461538461409,0.03041712077677583,8,True,False,False,0.005288461538461409,0.02041018527692451,11,True,False,False,0.015147101660355489,7.0,True,7.0,True,10.0,True
102,2025-08-15,UNH,13272,0.1443373573237723,20,False,0.014144271570014189,11,True,False,False,0.12837728260517012,0.014144271570014189,11,True,False,False,0.12837728260517012,0.014144271570014189,11,True,False,False,0.12837728260517012,10.0,True,10.0,True,10.0,True
103,2025-08-15,DAL,44001820,-0.03021248339973437,20,False,0.014110225763612316,8,True,False,False,-0.04370600752987397,-0.020916334661354674,4,True,False,False,-0.009494743981010467,0.014110225763612316,8,True,False,False,-0.04370600752987397,7.0,True,3.0,True,7.0,True
